Model,Rank,Rank-Before,Average,Average-Before,harness|hendrycksTest-abstract_algebra|5 (× 0.0055),harness|hendrycksTest-anatomy|5 (× 0.0077),harness|hendrycksTest-astronomy|5 (× 0.0076),harness|hendrycksTest-business_ethics|5 (× 0.0081),harness|hendrycksTest-clinical_knowledge|5 (× 0.0107),harness|hendrycksTest-college_biology|5 (× 0.0076),harness|hendrycksTest-college_chemistry|5 (× 1.0000),harness|hendrycksTest-college_computer_science|5 (× 0.0073),harness|hendrycksTest-college_mathematics|5 (× 0.0063),harness|hendrycksTest-college_medicine|5 (× 0.0094),harness|hendrycksTest-college_physics|5 (× 0.0038),harness|hendrycksTest-computer_security|5 (× 0.0125),harness|hendrycksTest-conceptual_physics|5 (× 0.0059),harness|hendrycksTest-econometrics|5 (× 0.0054),harness|hendrycksTest-electrical_engineering|5 (× 0.0050),harness|hendrycksTest-elementary_mathematics|5 (× 0.0028),harness|hendrycksTest-formal_logic|5 (× 0.0086),harness|hendrycksTest-global_facts|5 (× 0.0051),harness|hendrycksTest-high_school_biology|5 (× 0.0079),harness|hendrycksTest-high_school_chemistry|5 (× 0.0065),harness|hendrycksTest-high_school_computer_science|5 (× 0.0069),harness|hendrycksTest-high_school_european_history|5 (× 0.0093),harness|hendrycksTest-high_school_geography|5 (× 0.0113),harness|hendrycksTest-high_school_government_and_politics|5 (× 0.0118),harness|hendrycksTest-high_school_macroeconomics|5 (× 0.0059),harness|hendrycksTest-high_school_mathematics|5 (× 0.0056),harness|hendrycksTest-high_school_microeconomics|5 (× 0.0093),harness|hendrycksTest-high_school_physics|5 (× 0.0071),harness|hendrycksTest-high_school_psychology|5 (× 0.0122),harness|hendrycksTest-high_school_statistics|5 (× 0.0079),harness|hendrycksTest-high_school_us_history|5 (× 0.0085),harness|hendrycksTest-high_school_world_history|5 (× 0.0142),harness|hendrycksTest-human_aging|5 (× 0.0145),harness|hendrycksTest-human_sexuality|5 (× 0.0088),harness|hendrycksTest-international_law|5 (× 0.0144),harness|hendrycksTest-jurisprudence|5 (× 0.0099),harness|hendrycksTest-logical_fallacies|5 (× 0.0072),harness|hendrycksTest-machine_learning|5 (× 0.0053),harness|hendrycksTest-management|5 (× 0.0094),harness|hendrycksTest-marketing|5 (× 0.0179),harness|hendrycksTest-medical_genetics|5 (× 0.0046),harness|hendrycksTest-miscellaneous|5 (× 0.0130),harness|hendrycksTest-moral_disputes|5 (× 0.0137),harness|hendrycksTest-moral_scenarios|5 (× 0.0023),harness|hendrycksTest-nutrition|5 (× 0.0088),harness|hendrycksTest-philosophy|5 (× 0.0123),harness|hendrycksTest-prehistory|5 (× 0.0117),harness|hendrycksTest-professional_accounting|5 (× 0.0068),harness|hendrycksTest-professional_law|5 (× 0.0092),harness|hendrycksTest-professional_medicine|5 (× 0.0082),harness|hendrycksTest-professional_psychology|5 (× 0.0105),harness|hendrycksTest-public_relations|5 (× 0.0136),harness|hendrycksTest-security_studies|5 (× 0.0107),harness|hendrycksTest-sociology|5 (× 0.0232),harness|hendrycksTest-us_foreign_policy|5 (× 0.0126),harness|hendrycksTest-virology|5 (× 0.0112),harness|hendrycksTest-world_religions|5 (× 0.0124)
details_moreh__MoMo-70B-LoRA-V1.4,11.0,12.0,1.6597783317417225,77.12466146850139,0.22703853746869956,0.549901159063196,0.6656404836182185,0.6504054979264731,0.9006333453927438,0.6980811796777108,53.0,0.4610179046874364,0.340167875971793,0.726950505406188,0.21354487913479417,1.014958967362876,0.45322552597804233,0.33515307582048287,0.40889339076113135,0.18206358016327837,0.4764311573305846,0.25957460661999615,0.7020344424284349,0.41715836630651115,0.5653956664655155,0.8137884479873241,1.0494159643534708,1.1570237020678886,0.4865748189536571,0.26461683770183086,0.7871383490063237,0.39184721712347553,1.1230138350807406,0.5593978983930279,0.7885141017825134,1.2905180420475295,1.178584857512914,0.7786561995279719,1.269113167065816,0.8315121085965766,0.6046802748572152,0.32793677341851407,0.8352103023384329,1.685004647464146,0.38934622872377034,1.1978131839641808,1.1489140688323158,0.1569380461028654,0.7452609214114397,1.0232871468247673,1.0245864121755908,0.43236729309894384,0.5592947180671004,0.6882465400515745,0.856467630261581,1.011143925239336,0.8864122068310386,2.092941055099294,1.1747171298409946,0.6640707032546636,1.0847400066352635
details_Mihaiii__Pallas-0.4,12.0,35.0,1.658963820211443,75.11023174965578,0.24365111338104345,0.5385629908350887,0.6507380847312434,0.6260152917542304,0.8602461998594367,0.6508426036092944,54.0,0.4683356492062846,0.2897726350870829,0.6889754790043723,0.22103768191145365,1.0024286097411124,0.4507352758353058,0.3162712123939768,0.3534502191325033,0.19090877434125142,0.4900434761114584,0.2799333992960743,0.7122831204200909,0.4362648563663513,0.5791858046719914,0.7855319046544309,1.0266025738240478,1.144780065008969,0.4697963769207724,0.24586446337650425,0.7715514510061985,0.3446367090363098,1.1117836967299333,0.5082111625923587,0.7843420694979497,1.2666195597873902,1.1525387833137335,0.7249557719743187,1.2572522963455746,0.8406496042954402,0.6269111673152011,0.28040970480713523,0.7898184380809092,1.6620273113623625,0.37102405325441645,1.1728587426315937,1.1094324857109303,0.15055845073283022,0.7107314578711413,0.9600724968278703,0.995724823100222,0.41315096896121295,0.5335731427977044,0.6731534141732505,0.8340650564318012,0.9988129017608074,0.8864122068310386,2.0813778448501266,1.1241916618908443,0.6098608499277522,1.0919716066794987
details_Mihaiii__Pallas-0.3,13.0,36.0,1.6588750593309316,75.0920321383318,0.23811358807692884,0.5385629908350887,0.6457706184355851,0.6260152917542304,0.8602461998594367,0.6560913342835628,54.0,0.4610179046874364,0.27717382486590536,0.6835504752326842,0.22103768191145365,1.0024286097411124,0.44824502569256935,0.3257121441072298,0.3603806155860818,0.1916458738560825,0.4900434761114584,0.2799333992960743,0.7122831204200909,0.4362648563663513,0.5791858046719914,0.7855319046544309,1.020899226191692,1.150901883538429,0.47132168983285283,0.24794806052376275,0.7754481755062299,0.33991565822759323,1.1162757520702562,0.5082111625923587,0.7843420694979497,1.2666195597873902,1.1525387833137335,0.7182432185301121,1.269113167065816,0.8315121085965766,0.6313573458067983,0.28516241166827305,0.7807400652294045,1.6696864233962903,0.37102405325441645,1.1728587426315937,1.113380644023069,0.1503032669180288,0.7107314578711413,0.9600724968278703,0.999332521734643,0.41074892844399663,0.5311804381214814,0.6761720393489151,0.8323417815218181,0.9988129017608074,0.8820456442358118,2.0813778448501266,1.1241916618908443,0.6098608499277522,1.0919716066794987
details_kyujinpy__PlatYi-34B-Llama-Q-v2,14.0,16.0,1.653947646903143,76.59210157496729,0.2547261639892727,0.5555702431772496,0.6656404836182185,0.6341453604783113,0.8562074853061061,0.6718375263063683,53.0,0.4756533937251328,0.2645750146447279,0.7052504903194361,0.19855927358147532,1.0024286097411124,0.4457547755498328,0.3068302806807237,0.40196299430755283,0.19017167482642033,0.4968496355018954,0.25957460661999615,0.709720950922177,0.4203427813164845,0.5653956664655155,0.7968345219875883,1.020899226191692,1.144780065008969,0.4835241931294963,0.2396136719347287,0.7832416245062924,0.4154524711670584,1.1185217797404179,0.5228359442496927,0.7885141017825134,1.2964926626125646,1.1655618204133238,0.7652310926395586,1.2928349085062982,0.8680620913920306,0.6402497027899926,0.3136786528351004,0.8624454208929471,1.6467090872945063,0.3985073164584473,1.1795132603202831,1.141017752208039,0.1679109501393259,0.7567707425915391,1.015385315575155,1.0137633162723274,0.45158361723667456,0.5509202517003202,0.6671161638219208,0.856467630261581,0.961819831325222,0.9082450198071725,2.0813778448501266,1.1494543958659194,0.6437420082570718,1.0847400066352635
details_SUSTech__SUS-Chat-34B,15.5,21.5,1.6528191097609486,76.40747504720902,0.23811358807692884,0.5555702431772496,0.670607949913877,0.6341453604783113,0.8562074853061061,0.6928324490034422,53.0,0.482971138243981,0.29607204019767164,0.6835504752326842,0.202305674969805,1.014958967362876,0.4606962764062518,0.30210981482409716,0.3777066067200281,0.19827976948956227,0.5172681136732061,0.27484370112705475,0.709720950922177,0.4107895362865644,0.5653956664655155,0.8081371393207456,1.0380092690887595,1.144780065008969,0.4819988802174158,0.24378086622924572,0.8105186960065116,0.3540788106537429,1.1319979457613865,0.5191797488353592,0.792686134067077,1.2964926626125646,1.1460272647639385,0.7450934323069386,1.2572522963455746,0.8771995870908941,0.6446958812815897,0.3041732391128246,0.8442886751899374,1.6620273113623625,0.38934622872377034,1.1795132603202831,1.121276960647346,0.15591731084365976,0.7423834661164148,1.003532568700737,1.0065479190034854,0.43476933361616016,0.5652764797576576,0.6761720393489151,0.8616374549915301,0.961819831325222,0.8907787694262653,2.0813778448501266,1.1368230288783818,0.6505182399229357,1.1064348067679688
details_SUSTech__SUS-Chat-34B,15.5,21.5,1.6528191097609486,76.40747504720902,0.23811358807692884,0.5555702431772496,0.670607949913877,0.6341453604783113,0.8562074853061061,0.6928324490034422,53.0,0.482971138243981,0.29607204019767164,0.6835504752326842,0.202305674969805,1.014958967362876,0.4606962764062518,0.30210981482409716,0.3777066067200281,0.19827976948956227,0.5172681136732061,0.27484370112705475,0.709720950922177,0.4107895362865644,0.5653956664655155,0.8081371393207456,1.0380092690887595,1.144780065008969,0.4819988802174158,0.24378086622924572,0.8105186960065116,0.3540788106537429,1.1319979457613865,0.5191797488353592,0.792686134067077,1.2964926626125646,1.1460272647639385,0.7450934323069386,1.2572522963455746,0.8771995870908941,0.6446958812815897,0.3041732391128246,0.8442886751899374,1.6620273113623625,0.38934622872377034,1.1795132603202831,1.121276960647346,0.15591731084365976,0.7423834661164148,1.003532568700737,1.0065479190034854,0.43476933361616016,0.5652764797576576,0.6761720393489151,0.8616374549915301,0.961819831325222,0.8907787694262653,2.0813778448501266,1.1368230288783818,0.6505182399229357,1.1064348067679688
details_Mihaiii__Pallas-0.3,17.0,37.0,1.641283971296397,75.08068695244015,0.23811358807692884,0.5385629908350887,0.6507380847312434,0.6260152917542304,0.8642849144127674,0.6508426036092944,53.0,0.4683356492062846,0.2897726350870829,0.6889754790043723,0.22478408329978336,1.0024286097411124,0.45322552597804233,0.3162712123939768,0.3534502191325033,0.19090877434125142,0.4900434761114584,0.2799333992960743,0.7122831204200909,0.4298960263464046,0.5791858046719914,0.7855319046544309,1.0266025738240478,1.144780065008969,0.47132168983285283,0.24586446337650425,0.7676547265061672,0.3351946074188767,1.1117836967299333,0.5118673580066921,0.7843420694979497,1.2666195597873902,1.1525387833137335,0.7249557719743187,1.2572522963455746,0.8406496042954402,0.6313573458067983,0.28040970480713523,0.7898184380809092,1.6620273113623625,0.37102405325441645,1.1728587426315937,1.1094324857109303,0.151068818362433,0.7107314578711413,0.9600724968278703,0.995724823100222,0.41315096896121295,0.532376790459593,0.6731534141732505,0.8323417815218181,0.9988129017608074,0.8864122068310386,2.0813778448501266,1.1241916618908443,0.6098608499277522,1.0919716066794987
details_01-ai__Yi-34B-Chat,18.0,44.0,1.6412112641710568,74.89765262226099,0.24918863868515806,0.5442320749491424,0.6457706184355851,0.6422754292023922,0.8481300561994447,0.6403451422607572,53.0,0.4317469266120436,0.2141797737600178,0.6564254563742444,0.1760808652514969,1.02748932498464,0.44824502569256935,0.2973893489674707,0.40196299430755283,0.17690388355946074,0.46281883854971073,0.28502309746509386,0.691785764436779,0.40123629125664434,0.5585005973622775,0.7968345219875883,1.0151958785593362,1.12641460942059,0.4667457510966116,0.200025326136817,0.7754481755062299,0.35879986146245957,1.1117836967299333,0.5008987717636917,0.7718259726442591,1.27856880091746,1.178584857512914,0.7853687529721787,1.2809740377860572,0.8771995870908941,0.6180188103320068,0.32793677341851407,0.8170535566354233,1.6390499752605783,0.3985073164584473,1.171195113209421,1.105484327398792,0.16025543569528367,0.7308736449363153,0.995630737451125,1.0173710149067485,0.41795504999564564,0.504262510513974,0.6429671624166025,0.8719771044514285,0.9864818782822791,0.8951453320214923,2.0582514243517918,1.1241916618908443,0.6572944715887997,1.0847400066352635
details_Mihaiii__Pallas-0.4,19.0,42.0,1.6402325950131096,74.9327764048663,0.24365111338104345,0.5385629908350887,0.6408031521399268,0.6260152917542304,0.8602461998594367,0.6508426036092944,53.0,0.4756533937251328,0.27717382486590536,0.6944004827760601,0.21729128052312388,1.0024286097411124,0.4507352758353058,0.31155074653735026,0.3499850209057141,0.19090877434125142,0.4900434761114584,0.28502309746509386,0.7122831204200909,0.43308044135637797,0.5860808737752294,0.7911832133210096,1.020899226191692,1.144780065008969,0.47132168983285283,0.24586446337650425,0.7637580020061359,0.33991565822759323,1.109537669059772,0.5045549671780251,0.7843420694979497,1.2666195597873902,1.1525387833137335,0.7182432185301121,1.2572522963455746,0.8315121085965766,0.622464988823604,0.27565699794599735,0.7716616923778998,1.6620273113623625,0.37102405325441645,1.1728587426315937,1.1094324857109303,0.1503032669180288,0.7078540025761164,0.9719252437022885,0.999332521734643,0.41795504999564564,0.5329749666286486,0.6731534141732505,0.8375116062517672,0.9988129017608074,0.877679081640585,2.0813778448501266,1.1115602949033068,0.6166370815936162,1.0919716066794987
details_kyujinpy__PlatYi-34B-200k-Q-FastChat,20.0,11.0,1.639468529960795,77.13152358797622,0.24365111338104345,0.549901159063196,0.6606730173225602,0.6422754292023922,0.8683236289660982,0.6770862569806368,52.0,0.4683356492062846,0.3149702555294379,0.6998254865477482,0.21729128052312388,1.0024286097411124,0.45820602626351525,0.34459400753373587,0.3777066067200281,0.20565076463787316,0.45601267915927385,0.32574068281725005,0.7122831204200909,0.4298960263464046,0.5722907355687535,0.8024858306541669,1.0665260072505385,1.1386582464795092,0.48504950604157665,0.24586446337650425,0.7988285225064177,0.36824196307989265,1.138736028771871,0.5338045304926933,0.7885141017825134,1.272594180352425,1.1655618204133238,0.758518539195352,1.2572522963455746,0.8589245956931671,0.6180188103320068,0.3421948940019277,0.8352103023384329,1.685004647464146,0.3985073164584473,1.191158666275491,1.113380644023069,0.16586947962091464,0.759648197886564,1.0351398936991854,1.0209787135411696,0.42035709051286196,0.566472832095769,0.6671161638219208,0.8650840048114963,1.035805972196393,0.8864122068310386,2.0582514243517918,1.1494543958659194,0.636965776591208,1.0919716066794987
details_itsliupeng__Mixtral-8x7B-v0.1-top3,21.0,63.0,1.6384337226490966,71.9836362758747,0.20488843625224107,0.549901159063196,0.6159658206616351,0.6097551543060685,0.8279364834327914,0.6455938729350257,54.0,0.4390646711308918,0.2897726350870829,0.6781254714609963,0.17982726663982665,1.0525500402281678,0.42085227412246784,0.3398735416771093,0.3257286333181893,0.13857470878824427,0.5036557948923323,0.24939521028195707,0.678974916947209,0.4044207062666177,0.5033400445363736,0.7516240526549591,0.986679140397557,1.1141709723616706,0.4301382412066812,0.21044331187310952,0.7364809305059167,0.33991565822759323,1.09156944769848,0.48993018552069106,0.7301056497986235,1.2188225952671112,1.119981190564758,0.7182432185301121,1.2335305549050921,0.8223746128977133,0.5646646684328408,0.28040970480713523,0.8170535566354233,1.6390499752605783,0.366443509387078,1.139586154188144,1.0936398524623763,0.09620429818013049,0.7078540025761164,0.9837779905767068,1.0029402203690643,0.3651101586168859,0.4958880441471938,0.6610789134705912,0.8409581560717334,0.9741508548037504,0.8383800182835439,2.0466882141026246,1.1494543958659194,0.5759796915984327,1.0992032067237338
details_mistralai__Mixtral-8x7B-v0.1,22.0,65.0,1.6379881078730936,71.8783933223623,0.1882758603398972,0.549901159063196,0.6259007532529517,0.6178852230301495,0.8400526270927834,0.6560913342835628,54.0,0.4610179046874364,0.2897726350870829,0.6564254563742444,0.1760808652514969,1.014958967362876,0.39844002283783936,0.34931447339036237,0.3465198226789249,0.13415211169925773,0.4832373167210215,0.25957460661999615,0.6687262389555529,0.4107895362865644,0.49644497543313554,0.7629266699881165,0.9752724451328454,1.1080491538322108,0.4194610508221182,0.21669410331488512,0.7286874815058542,0.34935775984502637,1.0780932816775113,0.5118673580066921,0.7217615852294963,1.260644939222355,1.1330042276643484,0.7115306650859055,1.2572522963455746,0.8223746128977133,0.5602184899412436,0.28516241166827305,0.826131929486928,1.6467090872945063,0.35728242165240104,1.139586154188144,1.0896916941502377,0.09161098951370517,0.7251187343462656,0.9640234124526765,0.9812940285625376,0.3506979155135877,0.48811175394946943,0.6671161638219208,0.8271719567918691,0.9494888078466935,0.8427465808787706,2.0698146346009594,1.1620857628534569,0.5759796915984327,1.0847400066352635
details_rufjdk5480__gov-qna-ko-merged,23.5,66.5,1.6373740109765016,71.8642404240354,0.22150101216458495,0.5272248226069817,0.6308682195486102,0.5772348794097449,0.8360139125394528,0.6560913342835628,54.0,0.44638241564974,0.29607204019767164,0.6564254563742444,0.19106647080481584,0.9898982521193483,0.3909692724096299,0.34459400753373587,0.3465198226789249,0.13341501218442664,0.4492065197688369,0.24939521028195707,0.671288408453467,0.4107895362865644,0.49644497543313554,0.7572753613215378,0.986679140397557,1.1080491538322108,0.4209863637341987,0.20835971472585105,0.7325842060058855,0.3540788106537429,1.082585337017834,0.4972425763493581,0.7342776820831871,1.2486956980922856,1.119981190564758,0.7249557719743187,1.221669684184851,0.8223746128977133,0.573557025416035,0.31843135969623826,0.8079751837839185,1.6467090872945063,0.35728242165240104,1.1379225247659717,1.0975880107745148,0.08140363692164888,0.7279961896412905,0.9798270749519007,0.9885094258313798,0.3699142396513186,0.5012716296686953,0.6550416631192616,0.828895231701852,0.9741508548037504,0.8602128312596777,2.0582514243517918,1.1494543958659194,0.5827559232642965,1.0919716066794987
details_rufjdk5480__mixtral-ko-qna-merged,23.5,66.5,1.6373740109765016,71.8642404240354,0.22150101216458495,0.5272248226069817,0.6308682195486102,0.5772348794097449,0.8360139125394528,0.6560913342835628,54.0,0.44638241564974,0.29607204019767164,0.6564254563742444,0.19106647080481584,0.9898982521193483,0.3909692724096299,0.34459400753373587,0.3465198226789249,0.13341501218442664,0.4492065197688369,0.24939521028195707,0.671288408453467,0.4107895362865644,0.49644497543313554,0.7572753613215378,0.986679140397557,1.1080491538322108,0.4209863637341987,0.20835971472585105,0.7325842060058855,0.3540788106537429,1.082585337017834,0.4972425763493581,0.7342776820831871,1.2486956980922856,1.119981190564758,0.7249557719743187,1.221669684184851,0.8223746128977133,0.573557025416035,0.31843135969623826,0.8079751837839185,1.6467090872945063,0.35728242165240104,1.1379225247659717,1.0975880107745148,0.08140363692164888,0.7279961896412905,0.9798270749519007,0.9885094258313798,0.3699142396513186,0.5012716296686953,0.6550416631192616,0.828895231701852,0.9741508548037504,0.8602128312596777,2.0582514243517918,1.1494543958659194,0.5827559232642965,1.0919716066794987
details_jondurbin__bagel-dpo-34b-v0.2,25.0,17.0,1.635599736077144,76.58207957503224,0.2547261639892727,0.5669084114053566,0.6606730173225602,0.6341453604783113,0.8642849144127674,0.6823349876549053,52.0,0.4610179046874364,0.2456767993129616,0.7052504903194361,0.21354487913479417,1.0024286097411124,0.45322552597804233,0.3162712123939768,0.3673110120396603,0.19901686900439336,0.53088043245408,0.3002921919721524,0.7174074594159189,0.4107895362865644,0.5516055282590395,0.8081371393207456,1.0437126167211153,1.150901883538429,0.4865748189536571,0.26253324055457233,0.7637580020061359,0.36352091227117617,1.1230138350807406,0.5338045304926933,0.7759980049288225,1.284543421482495,1.1525387833137335,0.7652310926395586,1.2809740377860572,0.8863370827897575,0.6269111673152011,0.27565699794599735,0.8170535566354233,1.692663759498074,0.4076684041931243,1.1795132603202831,1.1173288023352075,0.18424271428661596,0.7452609214114397,0.9877289062015127,1.0137633162723274,0.4251611715472947,0.5311804381214814,0.6822092897002449,0.8599141800815472,0.9864818782822791,0.8951453320214923,2.0813778448501266,1.1368230288783818,0.6572944715887997,1.1064348067679688
details_APMIC__caigun-lora-model-34B-v2,26.0,27.0,1.631544734651922,75.69053877293528,0.21596348686047034,0.549901159063196,0.6656404836182185,0.6178852230301495,0.8602461998594367,0.6613400649578313,52.0,0.482971138243981,0.2645750146447279,0.6835504752326842,0.18732006941648607,1.0400196826064039,0.4457547755498328,0.3068302806807237,0.3950325978539743,0.17321838598530534,0.4764311573305846,0.2799333992960743,0.7148452899180049,0.4203427813164845,0.5585005973622775,0.8137884479873241,1.0266025738240478,1.1570237020678886,0.46827106400869195,0.21252690902036805,0.7949317980063862,0.37768406469732585,1.125259862750902,0.5228359442496927,0.7718259726442591,1.284543421482495,1.1525387833137335,0.758518539195352,1.2928349085062982,0.8771995870908941,0.649142059773187,0.3374421871407898,0.8442886751899374,1.6313908632266505,0.38934622872377034,1.1662042249429034,1.113380644023069,0.13856481143716406,0.7366285555263651,1.011434399950349,1.0281941108100119,0.43236729309894384,0.5485275470240975,0.6580602882949265,0.8685305546314623,0.9494888078466935,0.899511894616719,2.0813778448501266,1.1494543958659194,0.6505182399229357,1.0775084065910285
details_kyujinpy__PlatYi-34B-Llama-Q-FastChat,27.0,3.0,1.6310304541672995,78.37428442901546,0.3045638917263043,0.5782465796334638,0.6656404836182185,0.666665635374635,0.8642849144127674,0.6823349876549053,51.0,0.4902888827628292,0.3086708504188492,0.6835504752326842,0.20979847774646446,1.02748932498464,0.4606962764062518,0.31155074653735026,0.3881022014003958,0.21007336172685964,0.5172681136732061,0.32574068281725005,0.7353426459013169,0.4426336863862982,0.5998710119817054,0.8081371393207456,1.0437126167211153,1.144780065008969,0.489625444777818,0.27711842058538194,0.8066219715064802,0.39184721712347553,1.138736028771871,0.5703664846360283,0.7843420694979497,1.3024672831775992,1.1655618204133238,0.7518059857511452,1.3402783913872636,0.8771995870908941,0.6358035242983955,0.3374421871407898,0.826131929486928,1.700322871532002,0.41224894806046275,1.1828405191646285,1.141017752208039,0.1801597732497934,0.7625256531815888,1.0390908093239914,1.0029402203690643,0.44918157671945824,0.5676691844338805,0.67919066452458,0.8771469291813778,0.9741508548037504,0.8951453320214923,2.02356179360429,1.1747171298409946,0.6572944715887997,1.0847400066352635
details_OpenBuddy__openbuddy-mixtral-8x7b-v16.1-32k,28.0,76.0,1.629863906685283,71.37487124834209,0.2325760627728142,0.510217570264821,0.586161022887685,0.6097551543060685,0.8400526270927834,0.6298476809122203,54.0,0.5122421163193738,0.27717382486590536,0.6401504450591805,0.19855927358147532,0.9898982521193483,0.3909692724096299,0.3681963368168684,0.3395894262253464,0.136363410243751,0.45601267915927385,0.2239467194368594,0.671288408453467,0.3789453861868307,0.5240252518460875,0.768577978654695,0.9638657498681338,1.0896836982438316,0.4194610508221182,0.20419252043133407,0.752067828506042,0.32103145499272695,1.09156944769848,0.4570244267916895,0.7217615852294963,1.2427210775272508,1.0939351163655777,0.6981055581974921,1.221669684184851,0.8406496042954402,0.5780032039076322,0.30892594597396256,0.7898184380809092,1.6237317511927227,0.35270187778506257,1.139586154188144,1.0581064276531293,0.12044676058626416,0.7020990919860668,0.9758761593270945,0.9740786312936955,0.35550199654802045,0.4767464067374107,0.6399485372409376,0.7961530084121738,0.961819831325222,0.8514797060692242,2.02356179360429,1.1115602949033068,0.5895321549301604,1.0702768065467934
details_Brillibits__Instruct_Mixtral-8x7B-v0.1_Dolly15K,29.0,84.0,1.6297494197346922,70.96267629070383,0.20488843625224107,0.5272248226069817,0.586161022887685,0.5772348794097449,0.8279364834327914,0.6193502195636833,54.0,0.44638241564974,0.2708744197553166,0.6998254865477482,0.15734885830984832,1.0024286097411124,0.38349852198142037,0.3162712123939768,0.33265902977176787,0.13783760927341318,0.4492065197688369,0.20867762492980083,0.6687262389555529,0.372576556166884,0.5171301827428495,0.7346701266552231,0.9638657498681338,1.1386582464795092,0.4270876153825204,0.2333628804929532,0.7481711040060106,0.33047355661016004,1.0780932816775113,0.4533682313773559,0.7301056497986235,1.236746456962216,1.0678890421663974,0.6913930047532855,1.2572522963455746,0.7858246301022593,0.5913417393824236,0.31843135969623826,0.7898184380809092,1.6620273113623625,0.3481213339177241,1.1479043012990064,1.069950902589545,0.11049459180900928,0.7308736449363153,0.9798270749519007,0.9668632340248533,0.3651101586168859,0.4928971633019152,0.6429671624166025,0.79959955823214,0.961819831325222,0.8383800182835439,2.02356179360429,1.1494543958659194,0.6166370815936162,1.1064348067679688
details_Sao10K__Sensualize-Mixtral-bf16,30.0,85.0,1.629580783312392,70.88833709588428,0.19381338564401185,0.5272248226069817,0.6209332869572933,0.5121943296170975,0.8440913416461141,0.6298476809122203,54.0,0.44638241564974,0.2708744197553166,0.6727004676893084,0.1760808652514969,1.014958967362876,0.39844002283783936,0.32099167825060326,0.33265902977176787,0.14078600733273752,0.4900434761114584,0.239215813943918,0.655915391465983,0.4044207062666177,0.4895499063298976,0.7346701266552231,0.9695690975004896,1.0958055167732912,0.4209863637341987,0.22711208905117766,0.7325842060058855,0.33991565822759323,1.0736012263371881,0.4460558405486888,0.7301056497986235,1.2486956980922856,1.1264927091145531,0.7249557719743187,1.2335305549050921,0.8315121085965766,0.5602184899412436,0.2613988773625836,0.7988968109324138,1.6313908632266505,0.33896024618304715,1.1562224484098687,1.0581064276531293,0.10590128314258394,0.7164863684611911,0.932416087454228,0.9885094258313798,0.3627081180996696,0.49170081096380375,0.6640975386462561,0.7961530084121738,0.9494888078466935,0.8383800182835439,2.1045042653484614,1.1115602949033068,0.6030846182618883,1.0992032067237338
details_APMIC__caigun-lora-model-34B-v3,31.0,32.0,1.629078130441596,75.41026316041703,0.23811358807692884,0.5442320749491424,0.670607949913877,0.6422754292023922,0.8481300561994447,0.6508426036092944,52.0,0.4610179046874364,0.2582756095341391,0.6835504752326842,0.1760808652514969,1.02748932498464,0.43828402512162334,0.3162712123939768,0.39156739962718506,0.17764098307429185,0.4832373167210215,0.27484370112705475,0.7045966119263489,0.398051876246671,0.5585005973622775,0.8137884479873241,1.0380092690887595,1.144780065008969,0.47437231565701377,0.21044331187310952,0.802725247006449,0.36824196307989265,1.125259862750902,0.5264921396640262,0.7759980049288225,1.284543421482495,1.1395157462141434,0.7518059857511452,1.2928349085062982,0.8680620913920306,0.6313573458067983,0.3136786528351004,0.8442886751899374,1.6543681993284347,0.3985073164584473,1.1828405191646285,1.121276960647346,0.13728889236315703,0.7337511002313403,1.0074834843255431,1.0065479190034854,0.4251611715472947,0.5497238993622088,0.6610789134705912,0.8771469291813778,0.9371577843681651,0.8864122068310386,2.0351250038534574,1.1368230288783818,0.6505182399229357,1.1064348067679688
details_kyujinpy__PlatYi-34B-Q,32.0,5.0,1.6270647461298264,77.66084695579161,0.28795131581396044,0.561239327291303,0.6457706184355851,0.658535566650554,0.8521687707527754,0.6875837183291738,51.0,0.4756533937251328,0.27717382486590536,0.6835504752326842,0.202305674969805,1.0400196826064039,0.4606962764062518,0.3257121441072298,0.4123585889879206,0.20491366512304204,0.4764311573305846,0.2544849084509766,0.7225317984117471,0.4362648563663513,0.5791858046719914,0.8081371393207456,1.0380092690887595,1.1386582464795092,0.4758976285690941,0.26461683770183086,0.8066219715064802,0.39184721712347553,1.1207678074105791,0.5411169213213602,0.7885141017825134,1.3024672831775992,1.1590503018635288,0.7652310926395586,1.3284175206670223,0.8771995870908941,0.6402497027899926,0.3469476008630656,0.8624454208929471,1.6543681993284347,0.4168294919278012,1.1978131839641808,1.141017752208039,0.16995242065773714,0.7538932872965143,1.0311889780743793,1.0209787135411696,0.453985657753891,0.573052769955382,0.6912651652272392,0.8616374549915301,1.0234749487178645,0.899511894616719,2.0813778448501266,1.1494543958659194,0.630189544925344,1.0919716066794987
